graph name;iteration number;iteration type;runtime;k-augs searched;#k-augs found;#k-augs no conflicts;weight added;weight removed;weight improvement;old matching weight;new matching weight
hi2010.mtx;49;F;0.002232;-1;-1;-1;100961.000000;77380.000000;23581.000000;844466308.000000;844489889.000000
hi2010.mtx;50;S;0.005668;1;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
hi2010.mtx;51;F;0.002135;-1;-1;-1;10030.000000;9718.000000;312.000000;844489889.000000;844490201.000000
astro-ph.mtx;0;S;0.017592;1;16046;3163;-1.000000;-1.000000;-1.000000;-1.000000;0.000000
astro-ph.mtx;1;F;0.001730;-1;-1;-1;4642.740451;0.000000;4642.740451;0.000000;4642.740451
astro-ph.mtx;2;S;0.014080;1;8545;1426;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;3;F;0.002104;-1;-1;-1;1093.184846;0.000000;1093.184846;4642.740451;5735.925297
astro-ph.mtx;4;S;0.011686;1;4899;789;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;5;F;0.002132;-1;-1;-1;357.348656;0.000000;357.348656;5735.925297;6093.273953
astro-ph.mtx;6;S;0.009751;1;2911;431;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;7;F;0.001818;-1;-1;-1;123.308369;0.000000;123.308369;6093.273953;6216.582322
astro-ph.mtx;8;S;0.009056;1;1848;256;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;9;F;0.001650;-1;-1;-1;50.007952;0.000000;50.007952;6216.582322;6266.590274
astro-ph.mtx;10;S;0.007863;1;1219;165;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;11;F;0.001685;-1;-1;-1;22.705666;0.000000;22.705666;6266.590274;6289.295940
astro-ph.mtx;12;S;0.006463;1;818;102;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;13;F;0.001565;-1;-1;-1;13.278949;0.000000;13.278949;6289.295940;6302.574889
astro-ph.mtx;14;S;0.005704;1;588;59;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;15;F;0.001690;-1;-1;-1;6.746800;0.000000;6.746800;6302.574889;6309.321688
astro-ph.mtx;16;S;0.005106;1;446;37;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;17;F;0.001555;-1;-1;-1;4.558529;0.000000;4.558529;6309.321688;6313.880217
astro-ph.mtx;18;S;0.005024;1;358;32;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;19;F;0.001488;-1;-1;-1;3.480550;0.000000;3.480550;6313.880217;6317.360767
astro-ph.mtx;20;S;0.004650;1;285;32;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;21;F;0.001484;-1;-1;-1;2.665921;0.000000;2.665921;6317.360767;6320.026688
astro-ph.mtx;22;S;0.004425;1;212;25;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;23;F;0.001489;-1;-1;-1;1.473575;0.000000;1.473575;6320.026688;6321.500263
astro-ph.mtx;24;S;0.004322;1;158;14;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;25;F;0.001493;-1;-1;-1;0.652427;0.000000;0.652427;6321.500263;6322.152691
astro-ph.mtx;26;S;0.004258;1;130;11;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;27;F;0.001465;-1;-1;-1;0.553159;0.000000;0.553159;6322.152691;6322.705849
astro-ph.mtx;28;S;0.004411;1;107;9;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;29;F;0.001468;-1;-1;-1;0.476137;0.000000;0.476137;6322.705849;6323.181986
astro-ph.mtx;30;S;0.004432;1;88;9;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;31;F;0.001471;-1;-1;-1;0.666299;0.000000;0.666299;6323.181986;6323.848285
astro-ph.mtx;32;S;0.004164;1;69;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;33;F;0.001469;-1;-1;-1;0.664764;0.000000;0.664764;6323.848285;6324.513049
astro-ph.mtx;34;S;0.004243;1;50;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;35;F;0.001473;-1;-1;-1;0.420856;0.000000;0.420856;6324.513049;6324.933905
astro-ph.mtx;36;S;0.004140;1;31;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;37;F;0.001474;-1;-1;-1;0.145215;0.000000;0.145215;6324.933905;6325.079120
astro-ph.mtx;38;S;0.004362;1;20;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;39;F;0.001511;-1;-1;-1;0.090418;0.000000;0.090418;6325.079120;6325.169538
astro-ph.mtx;40;S;0.004161;1;13;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;41;F;0.001450;-1;-1;-1;0.094189;0.000000;0.094189;6325.169538;6325.263727
astro-ph.mtx;42;S;0.004186;1;7;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;43;F;0.001469;-1;-1;-1;0.051957;0.000000;0.051957;6325.263727;6325.315684
astro-ph.mtx;44;S;0.004148;1;3;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;45;F;0.001472;-1;-1;-1;0.026316;0.000000;0.026316;6325.315684;6325.342000
astro-ph.mtx;46;S;0.078685;2;958;349;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;47;F;0.002145;-1;-1;-1;632.160249;538.227902;93.932347;6325.342000;6419.274347
astro-ph.mtx;48;S;0.077158;2;512;94;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;49;F;0.001750;-1;-1;-1;104.378608;91.802723;12.575885;6419.274347;6431.850232
astro-ph.mtx;50;S;0.074804;2;190;42;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;51;F;0.001669;-1;-1;-1;20.049387;15.564093;4.485294;6431.850232;6436.335526
astro-ph.mtx;52;S;0.073595;2;48;15;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;53;F;0.001538;-1;-1;-1;7.308400;6.262318;1.046082;6436.335526;6437.381608
astro-ph.mtx;54;S;0.074737;2;24;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;55;F;0.001981;-1;-1;-1;0.471144;0.314078;0.157065;6437.381608;6437.538673
astro-ph.mtx;56;S;0.072784;2;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;57;F;0.002338;-1;-1;-1;0.278788;0.255711;0.023077;6437.538673;6437.561750
astro-ph.mtx;58;S;0.110527;3;190;78;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;59;F;0.002237;-1;-1;-1;168.625611;157.841235;10.784376;6437.561750;6448.346126
astro-ph.mtx;60;S;0.110043;3;307;26;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;61;F;0.002008;-1;-1;-1;27.698195;25.317396;2.380799;6448.346126;6450.726926
astro-ph.mtx;62;S;0.112763;3;36;13;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;63;F;0.001925;-1;-1;-1;11.753366;11.007101;0.746265;6450.726926;6451.473190
astro-ph.mtx;64;S;0.109838;3;9;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;65;F;0.001682;-1;-1;-1;2.015152;1.815152;0.200000;6451.473190;6451.673190
astro-ph.mtx;66;S;0.110382;3;6;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;67;F;0.001597;-1;-1;-1;2.524243;2.431819;0.092424;6451.673190;6451.765614
astro-ph.mtx;68;S;0.008525;1;44;21;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;69;F;0.001593;-1;-1;-1;5.106120;1.353968;3.752152;6451.765614;6455.517766
astro-ph.mtx;70;S;0.075456;2;28;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
astro-ph.mtx;71;F;0.001653;-1;-1;-1;6.078922;5.835539;0.243383;6455.517766;6455.761149
tx2010.mtx;0;S;0.571156;1;914231;127747;-1.000000;-1.000000;-1.000000;-1.000000;0.000000
tx2010.mtx;1;F;0.029833;-1;-1;-1;16595625638.000000;0.000000;16595625638.000000;0.000000;16595625638.000000
tx2010.mtx;2;S;0.288840;1;626301;118355;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;3;F;0.046328;-1;-1;-1;8004225633.000000;0.000000;8004225633.000000;16595625638.000000;24599851271.000000
tx2010.mtx;4;S;0.248237;1;327135;78109;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;5;F;0.045131;-1;-1;-1;3174093188.000000;0.000000;3174093188.000000;24599851271.000000;27773944459.000000
tx2010.mtx;6;S;0.227145;1;126584;35233;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;7;F;0.053864;-1;-1;-1;904256629.000000;0.000000;904256629.000000;27773944459.000000;28678201088.000000
tx2010.mtx;8;S;0.184194;1;38684;11560;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;9;F;0.050078;-1;-1;-1;200981199.000000;0.000000;200981199.000000;28678201088.000000;28879182287.000000
tx2010.mtx;10;S;0.149564;1;10391;3158;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;11;F;0.049359;-1;-1;-1;40864408.000000;0.000000;40864408.000000;28879182287.000000;28920046695.000000
tx2010.mtx;12;S;0.128877;1;2815;830;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;13;F;0.035894;-1;-1;-1;9468683.000000;0.000000;9468683.000000;28920046695.000000;28929515378.000000
tx2010.mtx;14;S;0.091969;1;828;236;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;15;F;0.032779;-1;-1;-1;2318499.000000;0.000000;2318499.000000;28929515378.000000;28931833877.000000
tx2010.mtx;16;S;0.089211;1;269;72;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;17;F;0.037319;-1;-1;-1;734560.000000;0.000000;734560.000000;28931833877.000000;28932568437.000000
tx2010.mtx;18;S;0.147001;1;100;24;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;19;F;0.039715;-1;-1;-1;239101.000000;0.000000;239101.000000;28932568437.000000;28932807538.000000
tx2010.mtx;20;S;0.085674;1;43;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;21;F;0.032498;-1;-1;-1;78920.000000;0.000000;78920.000000;28932807538.000000;28932886458.000000
tx2010.mtx;22;S;0.096826;1;23;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;23;F;0.034924;-1;-1;-1;53999.000000;0.000000;53999.000000;28932886458.000000;28932940457.000000
tx2010.mtx;24;S;0.089490;1;14;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;25;F;0.034079;-1;-1;-1;38026.000000;0.000000;38026.000000;28932940457.000000;28932978483.000000
tx2010.mtx;26;S;0.092320;1;7;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;27;F;0.030786;-1;-1;-1;14450.000000;0.000000;14450.000000;28932978483.000000;28932992933.000000
tx2010.mtx;28;S;0.085918;1;5;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;29;F;0.031531;-1;-1;-1;14400.000000;0.000000;14400.000000;28932992933.000000;28933007333.000000
tx2010.mtx;30;S;0.085006;1;3;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;31;F;0.031017;-1;-1;-1;14370.000000;0.000000;14370.000000;28933007333.000000;28933021703.000000
tx2010.mtx;32;S;2.009957;2;112058;34083;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;33;F;0.079664;-1;-1;-1;4499311559.000000;3680418169.000000;818893390.000000;28933021703.000000;29751915093.000000
tx2010.mtx;34;S;1.776292;2;25986;9191;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;35;F;0.064430;-1;-1;-1;989918243.000000;863310023.000000;126608220.000000;29751915093.000000;29878523313.000000
tx2010.mtx;36;S;1.611671;2;7810;2821;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;37;F;0.051657;-1;-1;-1;253937609.000000;220719524.000000;33218085.000000;29878523313.000000;29911741398.000000
tx2010.mtx;38;S;1.588303;2;2112;772;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;39;F;0.048903;-1;-1;-1;57745906.000000;50201549.000000;7544357.000000;29911741398.000000;29919285755.000000
tx2010.mtx;40;S;1.564718;2;554;200;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;41;F;0.034185;-1;-1;-1;13210358.000000;11549807.000000;1660551.000000;29919285755.000000;29920946306.000000
tx2010.mtx;42;S;1.462638;2;126;41;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;43;F;0.034686;-1;-1;-1;2107726.000000;1811052.000000;296674.000000;29920946306.000000;29921242980.000000
tx2010.mtx;44;S;1.461014;2;32;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;45;F;0.033495;-1;-1;-1;366522.000000;324907.000000;41615.000000;29921242980.000000;29921284595.000000
tx2010.mtx;46;S;1.460021;2;12;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;47;F;0.033442;-1;-1;-1;269120.000000;216623.000000;52497.000000;29921284595.000000;29921337092.000000
tx2010.mtx;48;S;1.579878;2;4;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;49;F;0.032032;-1;-1;-1;66902.000000;65087.000000;1815.000000;29921337092.000000;29921338907.000000
tx2010.mtx;50;S;3.185525;3;22767;8713;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;51;F;0.062249;-1;-1;-1;1680436215.000000;1570694044.000000;109742171.000000;29921338907.000000;30031081078.000000
tx2010.mtx;52;S;2.518706;3;6241;2233;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;53;F;0.051844;-1;-1;-1;332390807.000000;308089111.000000;24301696.000000;30031081078.000000;30055382774.000000
tx2010.mtx;54;S;2.364268;3;1960;708;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;55;F;0.044149;-1;-1;-1;89568958.000000;83400127.000000;6168831.000000;30055382774.000000;30061551605.000000
tx2010.mtx;56;S;2.272729;3;615;220;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;57;F;0.037491;-1;-1;-1;20864596.000000;19439301.000000;1425295.000000;30061551605.000000;30062976900.000000
tx2010.mtx;58;S;2.280840;3;183;63;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;59;F;0.036142;-1;-1;-1;6029641.000000;5699297.000000;330344.000000;30062976900.000000;30063307244.000000
tx2010.mtx;60;S;2.216181;3;66;22;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;61;F;0.036234;-1;-1;-1;1071606.000000;982567.000000;89039.000000;30063307244.000000;30063396283.000000
tx2010.mtx;62;S;2.232082;3;12;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;63;F;0.035635;-1;-1;-1;188413.000000;183282.000000;5131.000000;30063396283.000000;30063401414.000000
tx2010.mtx;64;S;2.248618;3;6;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;65;F;0.035861;-1;-1;-1;107854.000000;97166.000000;10688.000000;30063401414.000000;30063412102.000000
tx2010.mtx;66;S;2.260190;3;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;67;F;0.034623;-1;-1;-1;28518.000000;27150.000000;1368.000000;30063412102.000000;30063413470.000000
tx2010.mtx;68;S;0.225164;1;11730;5275;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;69;F;0.048419;-1;-1;-1;96285298.000000;36536536.000000;59748762.000000;30063413470.000000;30123162232.000000
tx2010.mtx;70;S;0.168375;1;308;146;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;71;F;0.031510;-1;-1;-1;1790222.000000;1093841.000000;696381.000000;30123162232.000000;30123858613.000000
tx2010.mtx;72;S;0.082851;1;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;73;F;0.032453;-1;-1;-1;10653.000000;9684.000000;969.000000;30123858613.000000;30123859582.000000
tx2010.mtx;74;S;1.601547;2;2642;937;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;75;F;0.038601;-1;-1;-1;78480772.000000;72674871.000000;5805901.000000;30123859582.000000;30129665483.000000
tx2010.mtx;76;S;1.373843;2;106;41;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;77;F;0.032799;-1;-1;-1;2604421.000000;2265814.000000;338607.000000;30129665483.000000;30130004090.000000
tx2010.mtx;78;S;1.425272;2;4;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;79;F;0.033600;-1;-1;-1;62994.000000;59544.000000;3450.000000;30130004090.000000;30130007540.000000
tx2010.mtx;80;S;3.243217;3;311;138;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;81;F;0.039540;-1;-1;-1;17391381.000000;16483105.000000;908276.000000;30130007540.000000;30130915816.000000
tx2010.mtx;82;S;2.298203;3;53;19;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;83;F;0.035798;-1;-1;-1;2138070.000000;2035050.000000;103020.000000;30130915816.000000;30131018836.000000
tx2010.mtx;84;S;2.206348;3;7;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;85;F;0.034297;-1;-1;-1;487010.000000;400575.000000;86435.000000;30131018836.000000;30131105271.000000
tx2010.mtx;86;S;0.120712;1;54;24;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;87;F;0.033402;-1;-1;-1;409425.000000;186751.000000;222674.000000;30131105271.000000;30131327945.000000
tx2010.mtx;88;S;0.131278;1;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;89;F;0.037917;-1;-1;-1;9670.000000;9521.000000;149.000000;30131327945.000000;30131328094.000000
tx2010.mtx;90;S;1.513490;2;32;9;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;91;F;0.032399;-1;-1;-1;551279.000000;522019.000000;29260.000000;30131328094.000000;30131357354.000000
tx2010.mtx;92;S;2.765962;3;6;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
tx2010.mtx;93;F;0.036206;-1;-1;-1;136864.000000;126771.000000;10093.000000;30131357354.000000;30131367447.000000
har_10NN.mtx;0;S;0.016266;1;10299;3051;-1.000000;-1.000000;-1.000000;-1.000000;0.000000
har_10NN.mtx;1;F;0.001301;-1;-1;-1;359.252501;0.000000;359.252501;0.000000;359.252501
har_10NN.mtx;2;S;0.007000;1;4192;1036;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;3;F;0.001601;-1;-1;-1;55.393143;0.000000;55.393143;359.252501;414.645645
har_10NN.mtx;4;S;0.005613;1;1930;479;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;5;F;0.001339;-1;-1;-1;16.368677;0.000000;16.368677;414.645645;431.014321
har_10NN.mtx;6;S;0.004410;1;714;188;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;7;F;0.001038;-1;-1;-1;4.766098;0.000000;4.766098;431.014321;435.780420
har_10NN.mtx;8;S;0.003554;1;212;67;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;9;F;0.000968;-1;-1;-1;1.450219;0.000000;1.450219;435.780420;437.230639
har_10NN.mtx;10;S;0.002791;1;46;18;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;11;F;0.000948;-1;-1;-1;0.347177;0.000000;0.347177;437.230639;437.577816
har_10NN.mtx;12;S;0.002613;1;5;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;13;F;0.000929;-1;-1;-1;0.039674;0.000000;0.039674;437.577816;437.617490
har_10NN.mtx;14;S;0.050614;2;1324;270;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;15;F;0.001723;-1;-1;-1;28.383667;23.355176;5.028492;437.617490;442.645982
har_10NN.mtx;16;S;0.046586;2;390;95;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;17;F;0.001165;-1;-1;-1;7.503265;6.245277;1.257989;442.645982;443.903971
har_10NN.mtx;18;S;0.045751;2;132;38;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;19;F;0.001041;-1;-1;-1;2.988935;2.593423;0.395512;443.903971;444.299483
har_10NN.mtx;20;S;0.044382;2;52;18;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;21;F;0.001077;-1;-1;-1;1.208091;1.057924;0.150167;444.299483;444.449650
har_10NN.mtx;22;S;0.043637;2;10;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;23;F;0.000924;-1;-1;-1;0.358129;0.332383;0.025747;444.449650;444.475396
har_10NN.mtx;24;S;0.042577;2;4;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;25;F;0.000886;-1;-1;-1;0.052665;0.037812;0.014853;444.475396;444.490249
har_10NN.mtx;26;S;0.068761;3;233;57;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;27;F;0.001071;-1;-1;-1;6.942940;6.367152;0.575789;444.490249;445.066038
har_10NN.mtx;28;S;0.069492;3;105;29;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;29;F;0.001099;-1;-1;-1;2.854007;2.616091;0.237915;445.066038;445.303953
har_10NN.mtx;30;S;0.068597;3;54;14;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;31;F;0.000932;-1;-1;-1;1.345411;1.269666;0.075745;445.303953;445.379699
har_10NN.mtx;32;S;0.070381;3;39;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;33;F;0.000939;-1;-1;-1;1.063192;0.990962;0.072229;445.379699;445.451928
har_10NN.mtx;34;S;0.068466;3;11;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;35;F;0.000926;-1;-1;-1;0.261830;0.245433;0.016396;445.451928;445.468324
har_10NN.mtx;36;S;0.069151;3;8;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;37;F;0.000894;-1;-1;-1;0.353464;0.313292;0.040171;445.468324;445.508495
har_10NN.mtx;38;S;0.113915;3;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;39;F;0.000868;-1;-1;-1;0.093271;0.092329;0.000941;445.508495;445.509437
har_10NN.mtx;40;S;0.066705;3;7;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;41;F;0.000866;-1;-1;-1;0.066703;0.062319;0.004383;445.509437;445.513820
har_10NN.mtx;42;S;0.005754;1;12;6;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;43;F;0.000867;-1;-1;-1;0.134798;0.084351;0.050447;445.513820;445.564267
har_10NN.mtx;44;S;0.041380;2;24;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
har_10NN.mtx;45;F;0.000887;-1;-1;-1;0.655019;0.625989;0.029030;445.564267;445.593297
G22.mtx;0;S;0.005057;1;2000;57;-1.000000;-1.000000;-1.000000;-1.000000;0.000000
G22.mtx;1;F;0.000111;-1;-1;-1;57.000000;0.000000;57.000000;0.000000;57.000000
G22.mtx;2;S;0.003147;1;1886;47;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;3;F;0.000132;-1;-1;-1;47.000000;0.000000;47.000000;57.000000;104.000000
G22.mtx;4;S;0.002781;1;1792;35;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;5;F;0.000174;-1;-1;-1;35.000000;0.000000;35.000000;104.000000;139.000000
G22.mtx;6;S;0.002715;1;1722;38;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;7;F;0.000198;-1;-1;-1;38.000000;0.000000;38.000000;139.000000;177.000000
G22.mtx;8;S;0.002971;1;1646;45;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;9;F;0.000203;-1;-1;-1;45.000000;0.000000;45.000000;177.000000;222.000000
G22.mtx;10;S;0.002680;1;1556;40;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;11;F;0.000218;-1;-1;-1;40.000000;0.000000;40.000000;222.000000;262.000000
G22.mtx;12;S;0.002495;1;1476;38;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;13;F;0.000195;-1;-1;-1;38.000000;0.000000;38.000000;262.000000;300.000000
G22.mtx;14;S;0.002546;1;1400;30;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;15;F;0.000192;-1;-1;-1;30.000000;0.000000;30.000000;300.000000;330.000000
G22.mtx;16;S;0.002754;1;1340;39;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;17;F;0.000250;-1;-1;-1;39.000000;0.000000;39.000000;330.000000;369.000000
G22.mtx;18;S;0.002771;1;1262;44;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;19;F;0.000273;-1;-1;-1;44.000000;0.000000;44.000000;369.000000;413.000000
G22.mtx;20;S;0.002722;1;1174;36;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;21;F;0.000212;-1;-1;-1;36.000000;0.000000;36.000000;413.000000;449.000000
G22.mtx;22;S;0.002467;1;1102;35;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;23;F;0.000210;-1;-1;-1;35.000000;0.000000;35.000000;449.000000;484.000000
G22.mtx;24;S;0.002263;1;1032;47;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;25;F;0.000221;-1;-1;-1;47.000000;0.000000;47.000000;484.000000;531.000000
G22.mtx;26;S;0.002085;1;938;41;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;27;F;0.000216;-1;-1;-1;41.000000;0.000000;41.000000;531.000000;572.000000
G22.mtx;28;S;0.001890;1;855;39;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;29;F;0.000209;-1;-1;-1;39.000000;0.000000;39.000000;572.000000;611.000000
G22.mtx;30;S;0.001928;1;777;39;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;31;F;0.000210;-1;-1;-1;39.000000;0.000000;39.000000;611.000000;650.000000
G22.mtx;32;S;0.001779;1;698;29;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;33;F;0.000213;-1;-1;-1;29.000000;0.000000;29.000000;650.000000;679.000000
G22.mtx;34;S;0.001662;1;639;36;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
